calisan_id,yas,departman,pozisyon,kidem_yili,aylik_maas,performans_puani,devamsizlik_gun,fazla_mesai,son_terfi_yili,egitim_saat,is_tatmini,calisma_modeli,sehir,ayrildi
586,58,Satis,Uzman,12,52300,79,20,Hayir,1,10,1,Ofis,Istanbul,1
587,56,Satis,Kidemli,5,55400,90,14,Evet,5,14,2,Hibrit,Istanbul,1
588,44,Finans,Kidemli,3,46200,85,6,Evet,1,14,3,Hibrit,Istanbul,0
589,37,Satis,Uzman,6,46200,74,10,Evet,2,48,1,Hibrit,Istanbul,0
590,47,Yazilim,Uzman,0,42200,100,16,Hayir,0,16,5,Hibrit,Bursa,0
591,54,Yazilim,Uzman,15,55400,78,0,Hayir,6,58,4,Ofis,Istanbul,0
592,46,Pazarlama,Yonetici,4,69700,65,5,Hayir,3,40,5,Hibrit,Istanbul,0
593,36,Operasyon,Kidemli,9,64200,82,1,Hayir,5,14,1,Hibrit,Istanbul,0
594,43,Pazarlama,Uzman,7,42000,65,16,Evet,1,26,3,Hibrit,Bursa,0
595,46,Yazilim,Uzman,16,58800,66,13,Hayir,7,47,2,Ofis,Istanbul,1
596,53,Yazilim,Junior,2,26500,73,16,Hayir,2,39,3,Hibrit,Istanbul,0
597,48,Yazilim,Uzman,3,40000,90,3,Evet,3,11,4,Hibrit,Antalya,0
598,34,Finans,Yonetici,10,82400,100,2,Hayir,2,15,1,Hibrit,Istanbul,0
599,37,Yazilim,Junior,17,50000,79,0,Hayir,3,47,4,Ofis,Istanbul,0
600,58,Pazarlama,Yonetici,7,73400,84,7,Evet,4,54,1,Ofis,Istanbul,0
601,43,Yazilim,Junior,3,27600,95,19,Hayir,0,21,1,Hibrit,Izmir,1
602,56,Operasyon,Uzman,15,55300,65,10,Hayir,3,54,2,Hibrit,Istanbul,0
603,24,Yazilim,Uzman,4,48600,70,3,Hayir,4,25,3,Ofis,Antalya,0
604,27,Satis,Uzman,0,31200,83,8,Hayir,0,58,5,Ofis,Istanbul,0
605,52,Satis,Yonetici,18,94800,73,15,Hayir,5,7,5,Uzaktan,Istanbul,0
606,43,Satis,Kidemli,17,72000,56,15,Hayir,7,29,4,Hibrit,Istanbul,0
607,44,Satis,Uzman,13,50400,61,13,Evet,2,46,4,Hibrit,Istanbul,0
608,46,Yazilim,Kidemli,12,66100,72,24,Hayir,1,16,2,Uzaktan,Ankara,0
609,26,Finans,Uzman,1,36700,82,11,Hayir,1,39,2,Uzaktan,Bursa,1
610,34,Yazilim,Yonetici,4,73600,69,8,Hayir,0,12,5,Uzaktan,Istanbul,0
611,26,Satis,Uzman,15,63900,75,0,Evet,5,9,1,Uzaktan,Ankara,0
612,46,Operasyon,Kidemli,13,67100,71,18,Hayir,7,49,2,Hibrit,Istanbul,0
613,51,Yazilim,Junior,17,52600,70,2,Hayir,6,46,5,Ofis,Istanbul,0
614,41,Operasyon,Kidemli,5,56100,73,17,Evet,2,45,4,Hibrit,Ankara,0
615,28,Yazilim,Uzman,9,45500,64,8,Hayir,5,8,3,Ofis,Bursa,0
616,37,Operasyon,Uzman,14,56200,83,23,Hayir,1,45,2,Uzaktan,Bursa,0
617,25,Yazilim,Junior,13,45200,76,22,Hayir,0,44,4,Uzaktan,Istanbul,0
618,51,Satis,Yonetici,2,71500,64,1,Evet,2,3,2,Ofis,Izmir,1
619,22,Finans,Junior,13,40400,52,12,Evet,1,29,2,Uzaktan,Bursa,1
620,27,Satis,Kidemli,4,53100,72,7,Hayir,0,42,4,Ofis,Istanbul,0
621,52,Yazilim,Uzman,17,57800,72,19,Hayir,3,42,2,Ofis,Istanbul,1
622,41,Yazilim,Kidemli,16,67800,67,17,Hayir,7,34,5,Hibrit,Antalya,0
623,36,Yazilim,Junior,2,27100,60,13,Evet,2,54,3,Ofis,Istanbul,0
624,31,Yazilim,Yonetici,6,75600,96,13,Hayir,3,57,1,Ofis,Istanbul,0
625,28,Pazarlama,Junior,6,33100,77,6,Hayir,6,13,4,Ofis,Istanbul,0
626,33,Yazilim,Kidemli,9,60900,78,3,Hayir,1,35,1,Ofis,Istanbul,1
627,35,Pazarlama,Junior,8,38100,70,3,Hayir,2,34,2,Hibrit,Istanbul,1
628,45,Finans,Yonetici,18,92300,88,15,Hayir,1,50,2,Ofis,Ankara,0
629,27,Pazarlama,Uzman,11,48800,100,6,Hayir,2,15,1,Hibrit,Istanbul,0
630,32,Pazarlama,Uzman,0,37500,63,2,Evet,0,54,4,Hibrit,Istanbul,0
631,46,Yazilim,Junior,12,40100,60,18,Hayir,4,2,3,Ofis,Ankara,1
632,45,Yazilim,Junior,12,43200,72,24,Hayir,1,59,1,Hibrit,Istanbul,1
633,28,Operasyon,Yonetici,16,86700,70,3,Evet,7,6,2,Ofis,Ankara,1
634,56,Finans,Junior,8,36800,83,18,Hayir,0,51,2,Ofis,Istanbul,1
635,40,IK,Yonetici,6,69900,64,21,Hayir,1,49,5,Ofis,Istanbul,0
636,49,Yazilim,Kidemli,5,54000,63,5,Hayir,5,6,2,Ofis,Bursa,1
637,51,Operasyon,Uzman,11,53200,82,14,Evet,4,34,4,Hibrit,Istanbul,1
638,31,Yazilim,Junior,5,29200,68,12,Hayir,2,49,1,Uzaktan,Ankara,0
639,31,Operasyon,Uzman,6,46600,72,0,Hayir,3,21,1,Hibrit,Istanbul,0
640,58,Satis,Uzman,4,39800,68,13,Hayir,0,29,1,Ofis,Antalya,1
641,34,Yazilim,Kidemli,2,51500,78,8,Hayir,2,18,3,Hibrit,Istanbul,0
642,30,Yazilim,Kidemli,0,48900,80,1,Evet,0,8,3,Hibrit,Istanbul,0
643,47,Satis,Junior,12,42300,94,7,Hayir,7,27,1,Hibrit,Bursa,0
644,46,Yazilim,Uzman,15,58300,80,20,Evet,0,29,1,Ofis,Izmir,0
645,32,Satis,Uzman,16,55500,81,18,Evet,6,2,4,Ofis,Istanbul,0
646,24,Pazarlama,Uzman,6,46000,69,15,Evet,0,21,1,Hibrit,Istanbul,1
647,59,Satis,Uzman,12,50300,68,17,Hayir,6,9,1,Hibrit,Antalya,0
648,40,Pazarlama,Uzman,2,42000,79,23,Evet,2,3,1,Ofis,Istanbul,1
649,31,Operasyon,Junior,18,57200,54,6,Hayir,3,38,4,Ofis,Istanbul,0
650,23,Satis,Junior,3,31600,63,14,Hayir,1,14,1,Uzaktan,Istanbul,1
651,27,Yazilim,Yonetici,6,76200,80,18,Evet,6,24,2,Ofis,Bursa,0
652,52,Satis,Uzman,2,37400,57,17,Evet,2,19,4,Hibrit,Izmir,0
653,43,Yazilim,Junior,15,49500,72,23,Hayir,7,23,4,Hibrit,Istanbul,0
654,44,Finans,Uzman,12,51700,91,12,Hayir,4,28,3,Ofis,Istanbul,0
655,48,Pazarlama,Junior,1,29100,76,0,Evet,0,1,2,Uzaktan,Istanbul,1
656,27,Operasyon,Junior,0,23600,99,2,Hayir,0,9,3,Ofis,Ankara,0
657,23,Satis,Kidemli,19,73800,93,9,Hayir,6,1,1,Ofis,Istanbul,0
658,22,Operasyon,Kidemli,6,54300,65,11,Hayir,1,30,5,Uzaktan,Istanbul,0
659,51,Yazilim,Uzman,19,69300,68,18,Evet,5,21,3,Ofis,Istanbul,1
660,30,Yazilim,Junior,5,34400,65,12,Evet,5,28,4,Uzaktan,Izmir,0
661,50,Pazarlama,Junior,11,37800,83,22,Hayir,1,24,5,Ofis,Istanbul,0
662,29,IK,Kidemli,18,74200,74,9,Hayir,7,24,4,Hibrit,Istanbul,0
663,28,Yazilim,Junior,19,52700,72,3,Hayir,5,1,2,Hibrit,Izmir,1
664,51,Finans,Uzman,15,59800,78,3,Hayir,1,14,5,Hibrit,Istanbul,0
665,37,Yazilim,Junior,10,41800,63,0,Hayir,3,45,1,Hibrit,Istanbul,0
666,34,Operasyon,Uzman,4,47100,76,17,Hayir,4,28,1,Ofis,Istanbul,1
667,25,Finans,Junior,17,51900,92,22,Hayir,3,10,5,Hibrit,Istanbul,0
668,23,Satis,Yonetici,2,69600,82,14,Evet,2,40,1,Hibrit,Istanbul,1
669,23,Yazilim,Junior,13,43300,77,14,Evet,3,22,5,Hibrit,Istanbul,0
670,42,Operasyon,Uzman,15,59800,81,21,Hayir,3,2,5,Hibrit,Bursa,0
671,27,Operasyon,Junior,4,38900,90,16,Hayir,3,56,2,Hibrit,Izmir,1
672,26,Operasyon,Yonetici,1,70900,74,1,Hayir,0,39,2,Ofis,Istanbul,1
673,56,Operasyon,Kidemli,12,70900,78,8,Hayir,4,59,4,Ofis,Istanbul,0
674,40,IK,Kidemli,7,61200,64,17,Hayir,6,28,5,Ofis,Istanbul,1
675,49,Yazilim,Junior,3,24000,100,7,Hayir,0,29,2,Uzaktan,Bursa,0
676,53,Yazilim,Uzman,19,64100,75,10,Hayir,4,9,5,Hibrit,Bursa,0
677,26,Operasyon,Kidemli,14,71700,65,22,Evet,0,10,4,Hibrit,Bursa,0
678,32,Yazilim,Yonetici,3,67700,75,0,Hayir,3,55,4,Hibrit,Izmir,0
679,51,Finans,Yonetici,10,81000,74,24,Hayir,1,4,5,Hibrit,Antalya,0
680,55,IK,Uzman,14,59300,71,5,Evet,0,36,2,Ofis,Ankara,1
681,39,Yazilim,Uzman,12,48400,80,20,Evet,5,11,3,Ofis,Istanbul,1
682,30,Pazarlama,Kidemli,12,64300,85,2,Hayir,7,50,4,Ofis,Istanbul,0
683,45,Yazilim,Uzman,5,46800,60,16,Hayir,0,47,4,Uzaktan,Istanbul,0
684,47,Operasyon,Junior,19,51300,77,12,Hayir,1,25,1,Ofis,Istanbul,0
685,33,Yazilim,Uzman,3,37400,94,22,Evet,3,14,2,Ofis,Ankara,1
686,41,Finans,Uzman,4,40300,46,24,Hayir,4,39,5,Uzaktan,Izmir,1
687,22,Yazilim,Uzman,10,49200,75,3,Hayir,5,39,5,Ofis,Izmir,0
688,40,Yazilim,Uzman,1,38000,65,22,Hayir,1,50,1,Hibrit,Izmir,0
689,25,Operasyon,Uzman,9,50100,85,1,Hayir,2,37,1,Hibrit,Istanbul,0
690,32,Finans,Uzman,17,60700,68,11,Evet,1,34,5,Hibrit,Ankara,0
691,56,Satis,Junior,2,33800,77,17,Evet,2,38,1,Ofis,Istanbul,0
692,45,Satis,Uzman,0,29300,47,8,Hayir,0,18,5,Ofis,Ankara,0
693,33,Operasyon,Uzman,1,32500,75,11,Hayir,1,25,2,Hibrit,Izmir,1
694,28,Satis,Junior,14,46500,75,18,Evet,3,11,4,Uzaktan,Istanbul,0
695,49,IK,Uzman,0,31100,63,12,Hayir,0,31,1,Uzaktan,Istanbul,0
696,37,Satis,Kidemli,16,71700,59,9,Hayir,1,16,1,Uzaktan,Istanbul,0
697,55,Operasyon,Kidemli,14,65000,83,6,Hayir,6,42,4,Ofis,Istanbul,0
698,41,Yazilim,Uzman,15,53700,72,12,Hayir,6,11,2,Hibrit,Ankara,1
699,44,Satis,Junior,17,50500,60,4,Hayir,3,36,5,Ofis,Istanbul,0
700,40,Yazilim,Uzman,2,39400,84,7,Hayir,2,27,3,Ofis,Istanbul,0
701,48,Yazilim,Uzman,1,35000,73,6,Evet,1,58,4,Uzaktan,Izmir,1
702,23,Yazilim,Junior,18,50600,64,5,Evet,6,33,3,Uzaktan,Istanbul,0
703,23,Yazilim,Uzman,3,36700,90,3,Hayir,2,13,1,Hibrit,Ankara,0
704,48,Operasyon,Uzman,5,42500,75,17,Evet,1,33,2,Ofis,Istanbul,0
705,41,Finans,Junior,16,54000,81,14,Evet,2,34,2,Ofis,Ankara,1
706,42,IK,Uzman,0,29300,73,0,Evet,0,9,2,Uzaktan,Bursa,1
707,26,Finans,Yonetici,14,87200,89,5,Hayir,7,55,3,Uzaktan,Istanbul,1
708,24,Finans,Uzman,4,43900,80,4,Hayir,4,40,5,Hibrit,Izmir,0
709,41,Yazilim,Yonetici,8,76900,92,9,Hayir,2,20,3,Uzaktan,Ankara,0
710,55,Pazarlama,Junior,17,52700,73,11,Hayir,3,34,5,Ofis,Ankara,0
711,33,Yazilim,Kidemli,5,54300,74,10,Hayir,0,59,4,Uzaktan,Bursa,0
712,55,Finans,Kidemli,15,69600,73,17,Hayir,0,34,4,Ofis,Istanbul,0
713,28,Yazilim,Uzman,11,53300,64,13,Hayir,1,42,2,Ofis,Bursa,1
714,27,Operasyon,Kidemli,7,59700,95,15,Hayir,7,28,4,Uzaktan,Ankara,1
715,32,Yazilim,Uzman,12,50400,62,9,Hayir,4,50,3,Hibrit,Istanbul,0
716,29,Satis,Uzman,13,53500,72,0,Hayir,2,23,4,Ofis,Istanbul,1
717,48,Yazilim,Uzman,7,44500,68,11,Hayir,2,37,2,Hibrit,Istanbul,0
718,43,Satis,Junior,3,28000,77,7,Hayir,0,27,5,Ofis,Istanbul,0
719,29,Operasyon,Yonetici,4,68700,82,3,Hayir,3,1,1,Uzaktan,Izmir,0
720,47,Satis,Yonetici,14,87200,86,10,Hayir,5,28,5,Uzaktan,Antalya,0
721,32,Operasyon,Yonetici,3,67000,93,6,Evet,3,5,1,Hibrit,Istanbul,1
722,55,Operasyon,Junior,13,45000,91,6,Hayir,1,27,3,Hibrit,Izmir,0
723,31,Pazarlama,Junior,17,51000,69,7,Hayir,0,42,4,Hibrit,Izmir,0
724,47,Finans,Junior,4,34300,67,7,Evet,0,36,5,Ofis,Bursa,0
725,23,Satis,Junior,7,38400,90,0,Hayir,3,54,4,Ofis,Istanbul,0
726,51,Operasyon,Yonetici,4,70000,81,7,Hayir,0,51,3,Hibrit,Antalya,0
727,38,Operasyon,Kidemli,6,54700,95,8,Evet,1,40,1,Hibrit,Istanbul,1
728,45,Yazilim,Yonetici,19,91300,72,22,Hayir,1,16,5,Hibrit,Istanbul,0
729,53,Operasyon,Uzman,8,47700,75,2,Hayir,6,14,5,Hibrit,Istanbul,0
730,59,Pazarlama,Kidemli,3,49700,73,4,Evet,3,58,2,Hibrit,Bursa,0
731,59,Operasyon,Junior,13,49000,89,10,Hayir,3,5,5,Uzaktan,Istanbul,0
732,55,Satis,Junior,13,41400,93,10,Evet,6,29,4,Ofis,Istanbul,1
733,42,Yazilim,Uzman,1,34000,75,0,Hayir,1,24,4,Hibrit,Ankara,0
734,49,Satis,Uzman,16,57000,91,12,Evet,3,22,3,Ofis,Istanbul,1
735,30,Finans,Uzman,0,35100,72,1,Evet,0,40,4,Ofis,Istanbul,1
736,39,Finans,Kidemli,9,61000,65,8,Hayir,3,35,2,Hibrit,Bursa,0
737,51,Satis,Kidemli,0,48000,86,12,Hayir,0,21,2,Hibrit,Istanbul,1
738,24,Yazilim,Uzman,1,36500,69,23,Hayir,0,29,2,Ofis,Istanbul,0
739,32,Operasyon,Kidemli,15,72800,72,8,Evet,6,36,4,Ofis,Istanbul,0
740,36,Operasyon,Kidemli,14,74500,96,21,Hayir,6,15,3,Uzaktan,Istanbul,0
741,22,Operasyon,Uzman,2,36000,66,19,Hayir,2,44,1,Ofis,Istanbul,1
742,26,Yazilim,Uzman,14,55300,72,17,Hayir,3,7,1,Ofis,Bursa,1
743,45,Finans,Kidemli,11,64300,66,15,Hayir,6,21,3,Ofis,Bursa,1
744,48,IK,Yonetici,0,68100,76,7,Evet,0,13,3,Ofis,Ankara,1
745,41,Satis,Uzman,17,62300,76,13,Evet,5,21,2,Hibrit,Istanbul,1
746,25,Satis,Junior,5,34400,80,10,Hayir,0,33,1,Ofis,Antalya,1
747,58,Yazilim,Uzman,18,69300,71,24,Evet,6,28,1,Hibrit,Istanbul,1
748,56,IK,Junior,11,39500,74,6,Hayir,7,25,2,Ofis,Bursa,1
749,31,Operasyon,Kidemli,9,61300,64,15,Evet,5,26,4,Ofis,Bursa,1
750,33,Pazarlama,Uzman,2,37900,84,4,Hayir,0,9,2,Uzaktan,Ankara,0
751,27,Yazilim,Yonetici,6,72400,69,13,Hayir,6,41,5,Ofis,Istanbul,1
752,48,Satis,Uzman,19,62900,82,4,Evet,3,54,3,Ofis,Ankara,0
753,41,Operasyon,Kidemli,8,62600,57,11,Evet,5,39,3,Hibrit,Istanbul,0
754,24,IK,Junior,9,41200,67,23,Hayir,3,50,5,Hibrit,Istanbul,0
755,51,Satis,Junior,16,43400,49,16,Evet,3,40,4,Hibrit,Istanbul,1
756,40,Satis,Uzman,14,61400,72,3,Hayir,4,0,2,Hibrit,Istanbul,1
757,41,Yazilim,Uzman,0,31800,80,18,Evet,0,25,3,Uzaktan,Istanbul,1
758,23,Yazilim,Junior,8,34200,68,9,Evet,4,12,5,Hibrit,Istanbul,1
759,46,Yazilim,Kidemli,0,44500,56,23,Hayir,0,46,1,Ofis,Istanbul,1
760,31,Satis,Uzman,5,49500,85,17,Hayir,5,49,1,Ofis,Bursa,0
761,29,Satis,Yonetici,17,92100,81,23,Hayir,5,43,5,Uzaktan,Istanbul,0
762,39,Yazilim,Kidemli,19,76500,69,24,Evet,6,56,3,Hibrit,Ankara,1
763,47,Pazarlama,Junior,1,28300,58,21,Hayir,1,21,4,Hibrit,Istanbul,0
764,54,Yazilim,Junior,2,29100,72,13,Hayir,2,59,1,Ofis,Istanbul,1
765,42,Satis,Junior,15,51200,70,3,Evet,1,11,5,Uzaktan,Istanbul,0
766,47,Yazilim,Junior,8,38600,71,17,Hayir,0,15,5,Hibrit,Istanbul,0
767,39,Yazilim,Kidemli,13,71000,100,24,Evet,7,21,4,Hibrit,Izmir,0
768,36,Yazilim,Junior,18,52100,82,6,Hayir,0,50,5,Ofis,Bursa,0
769,59,Pazarlama,Junior,0,22000,77,24,Evet,0,12,1,Hibrit,Ankara,1
770,26,Yazilim,Uzman,7,42300,72,23,Hayir,5,2,3,Ofis,Istanbul,0
771,54,Yazilim,Uzman,10,48300,90,6,Evet,3,34,1,Ofis,Istanbul,0
772,59,Yazilim,Kidemli,14,60600,88,15,Evet,6,9,5,Uzaktan,Istanbul,0
773,31,Yazilim,Kidemli,18,76600,52,22,Hayir,2,39,5,Ofis,Istanbul,0
774,51,IK,Uzman,18,61100,83,22,Evet,5,59,1,Ofis,Ankara,1
775,37,Satis,Uzman,2,37500,78,5,Hayir,2,34,3,Hibrit,Ankara,0
776,50,Satis,Junior,19,52700,79,17,Hayir,5,6,3,Hibrit,Ankara,1
777,33,Satis,Kidemli,7,52500,66,17,Hayir,3,15,3,Hibrit,Istanbul,0
778,50,Yazilim,Uzman,2,38700,58,0,Hayir,0,59,3,Uzaktan,Istanbul,0
779,28,Yazilim,Uzman,2,36600,71,12,Evet,1,49,4,Ofis,Istanbul,0
780,41,Yazilim,Junior,7,36800,88,21,Hayir,3,29,3,Hibrit,Ankara,0
781,59,Finans,Uzman,0,40200,50,16,Hayir,0,50,5,Hibrit,Izmir,0
782,32,Satis,Kidemli,5,52100,76,22,Evet,4,46,3,Ofis,Istanbul,1
783,24,Finans,Junior,10,39300,81,22,Evet,7,0,3,Hibrit,Antalya,0
784,27,Yazilim,Uzman,4,41100,86,18,Hayir,3,7,5,Ofis,Istanbul,0
785,32,IK,Uzman,6,39000,74,0,Hayir,1,46,2,Ofis,Istanbul,1
786,50,Satis,Uzman,4,40000,79,20,Hayir,4,5,2,Hibrit,Istanbul,0
787,38,Finans,Yonetici,18,92800,88,23,Hayir,4,35,3,Hibrit,Istanbul,0
788,52,Finans,Junior,10,38800,77,14,Hayir,4,8,3,Ofis,Ankara,0
789,37,Finans,Kidemli,14,71400,72,5,Hayir,2,45,2,Hibrit,Istanbul,0
790,22,Finans,Kidemli,7,61000,89,15,Hayir,5,37,4,Hibrit,Istanbul,0
791,50,IK,Yonetici,11,83600,91,3,Hayir,6,40,3,Ofis,Istanbul,0
792,26,Pazarlama,Yonetici,1,68300,66,16,Hayir,1,33,2,Ofis,Izmir,0
793,26,Yazilim,Uzman,6,42900,88,11,Hayir,1,28,2,Ofis,Istanbul,1
794,56,Operasyon,Yonetici,13,87200,93,14,Hayir,3,58,1,Ofis,Ankara,0
795,50,Yazilim,Kidemli,16,68300,83,3,Hayir,2,59,1,Hibrit,Izmir,0
796,56,Yazilim,Kidemli,18,75300,69,22,Hayir,3,5,2,Hibrit,Istanbul,0
797,31,Satis,Kidemli,12,63800,74,9,Hayir,3,9,3,Ofis,Istanbul,0
798,40,Yazilim,Uzman,14,52800,59,4,Hayir,0,9,2,Ofis,Istanbul,0
799,31,Operasyon,Uzman,10,50700,79,14,Evet,0,54,1,Uzaktan,Istanbul,1
800,22,Finans,Junior,14,43800,93,19,Hayir,5,46,4,Ofis,Istanbul,0
801,43,Yazilim,Junior,19,54700,61,18,Hayir,0,18,4,Ofis,Istanbul,0
802,54,Finans,Uzman,13,57000,77,21,Hayir,6,19,2,Hibrit,Izmir,1
803,54,Finans,Uzman,7,46400,70,16,Hayir,1,35,4,Ofis,Ankara,0
804,37,Operasyon,Junior,6,36500,73,16,Evet,6,38,1,Ofis,Bursa,0
805,24,Pazarlama,Kidemli,1,50800,88,10,Evet,1,2,1,Ofis,Izmir,1
806,43,Satis,Uzman,11,52100,58,13,Hayir,1,50,3,Ofis,Izmir,0
807,25,Finans,Junior,14,45100,74,15,Evet,2,5,2,Ofis,Antalya,1
808,45,Satis,Uzman,7,48000,55,15,Hayir,1,32,4,Ofis,Ankara,0
809,28,Yazilim,Uzman,19,68800,77,2,Hayir,0,5,2,Ofis,Izmir,0
810,37,Satis,Junior,6,37000,76,8,Hayir,3,15,5,Hibrit,Bursa,0
811,50,Yazilim,Uzman,9,47500,64,19,Hayir,5,7,2,Hibrit,Istanbul,1
812,54,Pazarlama,Uzman,13,47200,68,14,Hayir,7,1,5,Hibrit,Bursa,0
813,45,Yazilim,Junior,3,31400,40,5,Evet,3,0,2,Hibrit,Istanbul,0
814,34,Yazilim,Uzman,0,32500,73,4,Evet,0,11,4,Uzaktan,Bursa,1
815,49,Operasyon,Junior,18,52900,66,6,Hayir,2,30,2,Hibrit,Istanbul,0
816,47,Operasyon,Kidemli,9,59800,82,6,Hayir,6,7,4,Uzaktan,Antalya,0
817,58,Satis,Junior,17,46000,77,4,Hayir,0,29,5,Hibrit,Istanbul,1
818,55,Operasyon,Uzman,6,46400,81,19,Hayir,0,19,4,Hibrit,Istanbul,0
819,56,Pazarlama,Yonetici,14,84300,77,6,Hayir,3,21,5,Hibrit,Istanbul,0
820,56,Finans,Kidemli,18,76500,80,7,Evet,0,52,1,Uzaktan,Ankara,0
821,53,Yazilim,Yonetici,17,91900,71,19,Hayir,1,5,2,Ofis,Bursa,1
822,24,Yazilim,Uzman,6,42300,62,21,Hayir,6,42,5,Hibrit,Istanbul,0
823,56,Yazilim,Kidemli,11,64400,66,23,Evet,2,1,3,Hibrit,Istanbul,0
824,24,Satis,Kidemli,4,53900,71,7,Hayir,3,55,2,Ofis,Istanbul,0
825,40,IK,Kidemli,6,60500,55,10,Hayir,5,30,4,Hibrit,Izmir,0
826,23,Pazarlama,Junior,0,26500,77,11,Hayir,0,55,4,Uzaktan,Istanbul,1
827,35,Pazarlama,Uzman,9,49400,92,19,Hayir,0,21,4,Ofis,Istanbul,0
828,23,Finans,Kidemli,8,57400,91,3,Evet,3,38,3,Hibrit,Ankara,0
829,42,Finans,Uzman,4,41900,64,13,Hayir,4,7,2,Hibrit,Istanbul,1
830,52,Yazilim,Uzman,10,49200,68,11,Hayir,3,21,1,Hibrit,Izmir,1
831,26,Operasyon,Uzman,1,38400,76,17,Hayir,0,40,1,Ofis,Izmir,1
832,47,Yazilim,Uzman,12,56800,59,11,Hayir,5,33,1,Hibrit,Istanbul,1
833,58,Yazilim,Uzman,13,59400,95,16,Hayir,1,1,1,Hibrit,Istanbul,1
834,57,Finans,Junior,16,53400,89,3,Hayir,7,44,1,Ofis,Istanbul,1
835,39,Yazilim,Uzman,14,55100,97,16,Hayir,7,50,5,Ofis,Istanbul,0
836,55,Satis,Junior,1,24900,57,14,Hayir,1,10,1,Ofis,Istanbul,1
837,31,IK,Uzman,10,46700,88,17,Hayir,2,27,4,Ofis,Izmir,0
838,43,Pazarlama,Kidemli,13,66200,72,23,Hayir,4,0,1,Ofis,Istanbul,1
839,58,Yazilim,Uzman,14,58000,63,4,Hayir,7,6,1,Ofis,Istanbul,0
840,26,Pazarlama,Uzman,15,57600,68,3,Hayir,2,41,2,Hibrit,Istanbul,0
841,57,Yazilim,Uzman,19,68600,83,21,Hayir,7,38,1,Ofis,Istanbul,1
842,40,Finans,Yonetici,7,69100,76,22,Hayir,7,30,2,Uzaktan,Istanbul,1
843,46,Finans,Junior,13,42100,68,5,Hayir,0,40,5,Hibrit,Istanbul,0
844,51,Finans,Uzman,7,48900,91,24,Evet,3,12,5,Hibrit,Ankara,0
845,27,Finans,Yonetici,13,86500,88,16,Hayir,4,37,5,Ofis,Istanbul,1
846,26,Yazilim,Junior,1,33300,73,23,Hayir,1,10,1,Uzaktan,Istanbul,1
847,30,Yazilim,Uzman,5,38100,66,1,Hayir,3,41,2,Ofis,Bursa,0
848,49,Pazarlama,Kidemli,14,68900,75,7,Hayir,5,41,5,Uzaktan,Istanbul,0
849,33,Satis,Uzman,1,40000,70,10,Hayir,0,28,3,Hibrit,Istanbul,0
850,29,IK,Kidemli,2,49000,60,16,Evet,2,10,5,Uzaktan,Ankara,0
851,24,Operasyon,Uzman,13,50200,73,6,Hayir,3,18,5,Uzaktan,Izmir,0
852,55,Operasyon,Junior,14,43900,80,7,Hayir,3,3,5,Ofis,Istanbul,0
853,35,Pazarlama,Kidemli,16,72600,87,10,Evet,5,36,3,Hibrit,Ankara,0
854,29,Operasyon,Junior,7,31900,66,23,Hayir,5,25,5,Ofis,Antalya,0
855,32,Operasyon,Junior,19,49200,90,14,Evet,7,39,1,Hibrit,Antalya,1
856,53,Satis,Junior,13,45100,54,24,Evet,6,46,5,Ofis,Istanbul,0
857,50,Finans,Junior,15,50900,93,14,Hayir,1,41,2,Ofis,Antalya,1
858,26,Pazarlama,Junior,19,53900,80,9,Hayir,3,15,5,Hibrit,Izmir,0
859,31,Operasyon,Junior,17,48600,67,3,Evet,0,15,3,Ofis,Istanbul,1
860,46,IK,Uzman,9,49600,79,10,Hayir,4,36,2,Hibrit,Istanbul,1
861,39,Pazarlama,Uzman,4,44200,76,12,Evet,4,37,1,Hibrit,Istanbul,1
862,23,Pazarlama,Uzman,6,47000,85,18,Hayir,6,41,4,Ofis,Bursa,0
863,30,Satis,Junior,11,41800,73,21,Evet,7,26,4,Ofis,Istanbul,1
864,47,IK,Junior,3,30700,74,4,Hayir,3,42,2,Hibrit,Bursa,0
865,26,Satis,Junior,16,50800,69,13,Evet,6,2,1,Ofis,Izmir,1
866,48,Finans,Uzman,17,56900,70,23,Hayir,7,43,4,Ofis,Istanbul,0
867,50,Pazarlama,Kidemli,14,67800,95,20,Evet,1,15,2,Ofis,Istanbul,1
868,53,Satis,Kidemli,19,76500,66,19,Hayir,4,7,3,Hibrit,Izmir,0
869,41,Finans,Kidemli,2,53700,70,23,Hayir,2,40,1,Ofis,Istanbul,0
870,50,Finans,Kidemli,14,72600,84,6,Evet,7,46,2,Ofis,Istanbul,0
871,50,Finans,Uzman,7,45000,63,21,Evet,4,53,5,Hibrit,Ankara,0
872,56,Yazilim,Uzman,6,47200,56,0,Evet,6,53,4,Hibrit,Bursa,0
873,48,Satis,Uzman,12,50400,79,20,Hayir,0,55,4,Hibrit,Izmir,0
874,29,Operasyon,Uzman,15,56100,71,20,Hayir,1,57,5,Uzaktan,Bursa,0
875,31,Pazarlama,Junior,17,47100,83,4,Hayir,3,29,2,Ofis,Izmir,0
876,55,Yazilim,Yonetici,3,68100,64,20,Hayir,3,57,1,Uzaktan,Istanbul,1
877,58,Operasyon,Uzman,14,50900,66,24,Evet,1,12,2,Hibrit,Istanbul,1
878,43,Operasyon,Junior,16,44500,74,13,Hayir,6,27,2,Ofis,Izmir,0
